period_init,v_kick,collide?,bound?
757.8181818181819,424.39393939393943,0.0,0.0
757.8181818181819,429.4343434343435,0.0,0.0
757.8181818181819,434.4747474747475,0.0,0.0
757.8181818181819,439.51515151515156,0.0,0.0
757.8181818181819,444.5555555555556,0.0,0.0
757.8181818181819,449.59595959595964,0.0,0.0
757.8181818181819,454.6363636363637,0.0,0.0
757.8181818181819,459.6767676767677,0.0,0.0
757.8181818181819,464.71717171717177,0.0,0.0
757.8181818181819,469.7575757575758,0.0,0.0
757.8181818181819,474.79797979797985,0.0,0.0
757.8181818181819,479.8383838383839,0.0,0.0
757.8181818181819,484.8787878787879,0.0,0.0
757.8181818181819,489.9191919191919,0.0,0.0
757.8181818181819,494.95959595959596,0.0,0.0
757.8181818181819,500.0,0.0,0.0
767.909090909091,1.0,0.0,1.0
767.909090909091,6.040404040404041,0.0,1.0
767.909090909091,11.080808080808081,0.0,1.0
767.909090909091,16.12121212121212,0.0,1.0
767.909090909091,21.161616161616163,0.0,1.0
767.909090909091,26.202020202020204,0.0,1.0
767.909090909091,31.242424242424242,0.0,0.877
767.909090909091,36.282828282828284,0.0,0.744
767.909090909091,41.323232323232325,0.0,0.649
767.909090909091,46.36363636363637,0.0,0.546
767.909090909091,51.40404040404041,0.0,0.479
767.909090909091,56.44444444444445,0.0,0.392
767.909090909091,61.484848484848484,0.0,0.386
767.909090909091,66.52525252525253,0.0,0.28
767.909090909091,71.56565656565657,0.0,0.202
767.909090909091,76.60606060606061,0.0,0.142
767.909090909091,81.64646464646465,0.0,0.113
767.909090909091,86.68686868686869,0.0,0.047
767.909090909091,91.72727272727273,0.0,0.0
767.909090909091,96.76767676767678,0.0,0.0
767.909090909091,101.80808080808082,0.0,0.0
767.909090909091,106.84848484848486,0.0,0.0
767.909090909091,111.8888888888889,0.0,0.0
767.909090909091,116.92929292929294,0.0,0.0
767.909090909091,121.96969696969697,0.0,0.0
767.909090909091,127.01010101010101,0.0,0.0
767.909090909091,132.05050505050505,0.0,0.0
767.909090909091,137.0909090909091,0.0,0.0
767.909090909091,142.13131313131314,0.0,0.0
767.909090909091,147.17171717171718,0.0,0.0
767.909090909091,152.21212121212122,0.0,0.0
767.909090909091,157.25252525252526,0.0,0.0
767.909090909091,162.2929292929293,0.0,0.0
767.909090909091,167.33333333333334,0.0,0.0
767.909090909091,172.37373737373738,0.0,0.0
767.909090909091,177.41414141414143,0.0,0.0
767.909090909091,182.45454545454547,0.0,0.0
767.909090909091,187.4949494949495,0.0,0.0
767.909090909091,192.53535353535355,0.0,0.0
767.909090909091,197.5757575757576,0.0,0.0
767.909090909091,202.61616161616163,0.0,0.0
767.909090909091,207.65656565656568,0.0,0.0
767.909090909091,212.69696969696972,0.0,0.0
767.909090909091,217.73737373737376,0.0,0.0
767.909090909091,222.7777777777778,0.0,0.0
767.909090909091,227.81818181818184,0.0,0.0
767.909090909091,232.85858585858588,0.0,0.0
767.909090909091,237.89898989898992,0.0,0.0
767.909090909091,242.93939393939394,0.0,0.0
767.909090909091,247.97979797979798,0.0,0.0
767.909090909091,253.02020202020202,0.0,0.0
767.909090909091,258.06060606060606,0.0,0.0
767.909090909091,263.1010101010101,0.0,0.0
767.909090909091,268.14141414141415,0.0,0.0
767.909090909091,273.1818181818182,0.0,0.0
767.909090909091,278.22222222222223,0.0,0.0
767.909090909091,283.26262626262627,0.0,0.0
767.909090909091,288.3030303030303,0.0,0.0
767.909090909091,293.34343434343435,0.0,0.0
767.909090909091,298.3838383838384,0.0,0.0
767.909090909091,303.42424242424244,0.0,0.0
767.909090909091,308.4646464646465,0.0,0.0
767.909090909091,313.5050505050505,0.0,0.0
767.909090909091,318.54545454545456,0.0,0.0
767.909090909091,323.5858585858586,0.0,0.0
767.909090909091,328.62626262626264,0.0,0.0
767.909090909091,333.6666666666667,0.0,0.0
767.909090909091,338.7070707070707,0.0,0.0
767.909090909091,343.74747474747477,0.0,0.0
767.909090909091,348.7878787878788,0.0,0.0
767.909090909091,353.82828282828285,0.0,0.0
767.909090909091,358.8686868686869,0.0,0.0
767.909090909091,363.90909090909093,0.0,0.0
767.909090909091,368.949494949495,0.0,0.0
767.909090909091,373.989898989899,0.0,0.0
767.909090909091,379.03030303030306,0.0,0.0
767.909090909091,384.0707070707071,0.0,0.0
767.909090909091,389.11111111111114,0.0,0.0
767.909090909091,394.1515151515152,0.0,0.0
767.909090909091,399.1919191919192,0.0,0.0
767.909090909091,404.23232323232327,0.0,0.0
767.909090909091,409.2727272727273,0.0,0.0
767.909090909091,414.31313131313135,0.0,0.0
767.909090909091,419.3535353535354,0.0,0.0
767.909090909091,424.39393939393943,0.0,0.0
767.909090909091,429.4343434343435,0.0,0.0
767.909090909091,434.4747474747475,0.0,0.0
767.909090909091,439.51515151515156,0.0,0.0
767.909090909091,444.5555555555556,0.0,0.0
767.909090909091,449.59595959595964,0.0,0.0
767.909090909091,454.6363636363637,0.0,0.0
767.909090909091,459.6767676767677,0.0,0.0
767.909090909091,464.71717171717177,0.0,0.0
767.909090909091,469.7575757575758,0.0,0.0
767.909090909091,474.79797979797985,0.0,0.0
767.909090909091,479.8383838383839,0.0,0.0
767.909090909091,484.8787878787879,0.0,0.0
767.909090909091,489.9191919191919,0.0,0.0
767.909090909091,494.95959595959596,0.0,0.0
767.909090909091,500.0,0.0,0.0
778.0000000000001,1.0,0.0,1.0
778.0000000000001,6.040404040404041,0.0,1.0
778.0000000000001,11.080808080808081,0.0,1.0
778.0000000000001,16.12121212121212,0.0,1.0
778.0000000000001,21.161616161616163,0.0,1.0
778.0000000000001,26.202020202020204,0.0,1.0
778.0000000000001,31.242424242424242,0.0,0.904
778.0000000000001,36.282828282828284,0.0,0.759
778.0000000000001,41.323232323232325,0.0,0.642
778.0000000000001,46.36363636363637,0.0,0.557
778.0000000000001,51.40404040404041,0.0,0.491
778.0000000000001,56.44444444444445,0.0,0.427
778.0000000000001,61.484848484848484,0.0,0.32
778.0000000000001,66.52525252525253,0.0,0.282
778.0000000000001,71.56565656565657,0.0,0.179
778.0000000000001,76.60606060606061,0.0,0.138
778.0000000000001,81.64646464646465,0.0,0.073
778.0000000000001,86.68686868686869,0.0,0.048
778.0000000000001,91.72727272727273,0.0,0.0
778.0000000000001,96.76767676767678,0.0,0.0
778.0000000000001,101.80808080808082,0.0,0.0
778.0000000000001,106.84848484848486,0.0,0.0
778.0000000000001,111.8888888888889,0.0,0.0
778.0000000000001,116.92929292929294,0.0,0.0
778.0000000000001,121.96969696969697,0.0,0.0
778.0000000000001,127.01010101010101,0.0,0.0
778.0000000000001,132.05050505050505,0.0,0.0
778.0000000000001,137.0909090909091,0.0,0.0
778.0000000000001,142.13131313131314,0.0,0.0
778.0000000000001,147.17171717171718,0.0,0.0
778.0000000000001,152.21212121212122,0.0,0.0
778.0000000000001,157.25252525252526,0.0,0.0
778.0000000000001,162.2929292929293,0.0,0.0
778.0000000000001,167.33333333333334,0.0,0.0
778.0000000000001,172.37373737373738,0.0,0.0
778.0000000000001,177.41414141414143,0.0,0.0
778.0000000000001,182.45454545454547,0.0,0.0
778.0000000000001,187.4949494949495,0.0,0.0
778.0000000000001,192.53535353535355,0.0,0.0
778.0000000000001,197.5757575757576,0.0,0.0
778.0000000000001,202.61616161616163,0.0,0.0
778.0000000000001,207.65656565656568,0.0,0.0
778.0000000000001,212.69696969696972,0.0,0.0
778.0000000000001,217.73737373737376,0.0,0.0
778.0000000000001,222.7777777777778,0.0,0.0
778.0000000000001,227.81818181818184,0.0,0.0
778.0000000000001,232.85858585858588,0.0,0.0
778.0000000000001,237.89898989898992,0.0,0.0
778.0000000000001,242.93939393939394,0.0,0.0
778.0000000000001,247.97979797979798,0.0,0.0
778.0000000000001,253.02020202020202,0.0,0.0
778.0000000000001,258.06060606060606,0.0,0.0
778.0000000000001,263.1010101010101,0.0,0.0
778.0000000000001,268.14141414141415,0.001,0.0
778.0000000000001,273.1818181818182,0.0,0.0
778.0000000000001,278.22222222222223,0.0,0.0
778.0000000000001,283.26262626262627,0.0,0.0
778.0000000000001,288.3030303030303,0.0,0.0
778.0000000000001,293.34343434343435,0.0,0.0
778.0000000000001,298.3838383838384,0.0,0.0
778.0000000000001,303.42424242424244,0.0,0.0
778.0000000000001,308.4646464646465,0.0,0.0
778.0000000000001,313.5050505050505,0.0,0.0
778.0000000000001,318.54545454545456,0.0,0.0
778.0000000000001,323.5858585858586,0.0,0.0
778.0000000000001,328.62626262626264,0.0,0.0
778.0000000000001,333.6666666666667,0.0,0.0
778.0000000000001,338.7070707070707,0.0,0.0
778.0000000000001,343.74747474747477,0.0,0.0
778.0000000000001,348.7878787878788,0.0,0.0
778.0000000000001,353.82828282828285,0.0,0.0
778.0000000000001,358.8686868686869,0.0,0.0
778.0000000000001,363.90909090909093,0.0,0.0
778.0000000000001,368.949494949495,0.0,0.0
778.0000000000001,373.989898989899,0.0,0.0
778.0000000000001,379.03030303030306,0.0,0.0
778.0000000000001,384.0707070707071,0.0,0.0
778.0000000000001,389.11111111111114,0.0,0.0
778.0000000000001,394.1515151515152,0.0,0.0
778.0000000000001,399.1919191919192,0.0,0.0
778.0000000000001,404.23232323232327,0.0,0.0
778.0000000000001,409.2727272727273,0.0,0.0
778.0000000000001,414.31313131313135,0.0,0.0
778.0000000000001,419.3535353535354,0.0,0.0
778.0000000000001,424.39393939393943,0.0,0.0
778.0000000000001,429.4343434343435,0.0,0.0
778.0000000000001,434.4747474747475,0.0,0.0
778.0000000000001,439.51515151515156,0.0,0.0
778.0000000000001,444.5555555555556,0.0,0.0
778.0000000000001,449.59595959595964,0.0,0.0
778.0000000000001,454.6363636363637,0.0,0.0
778.0000000000001,459.6767676767677,0.0,0.0
778.0000000000001,464.71717171717177,0.0,0.0
778.0000000000001,469.7575757575758,0.0,0.0
778.0000000000001,474.79797979797985,0.0,0.0
778.0000000000001,479.8383838383839,0.0,0.0
778.0000000000001,484.8787878787879,0.0,0.0
778.0000000000001,489.9191919191919,0.0,0.0
778.0000000000001,494.95959595959596,0.0,0.0
778.0000000000001,500.0,0.0,0.0
788.0909090909091,1.0,0.0,1.0
788.0909090909091,6.040404040404041,0.0,1.0
788.0909090909091,11.080808080808081,0.0,1.0
788.0909090909091,16.12121212121212,0.0,1.0
788.0909090909091,21.161616161616163,0.0,1.0
788.0909090909091,26.202020202020204,0.0,1.0
788.0909090909091,31.242424242424242,0.0,0.891
788.0909090909091,36.282828282828284,0.0,0.759
788.0909090909091,41.323232323232325,0.0,0.658
788.0909090909091,46.36363636363637,0.0,0.528
788.0909090909091,51.40404040404041,0.0,0.464
788.0909090909091,56.44444444444445,0.0,0.384
788.0909090909091,61.484848484848484,0.0,0.347
788.0909090909091,66.52525252525253,0.0,0.264
788.0909090909091,71.56565656565657,0.0,0.215
788.0909090909091,76.60606060606061,0.0,0.15
788.0909090909091,81.64646464646465,0.0,0.077
788.0909090909091,86.68686868686869,0.0,0.036
788.0909090909091,91.72727272727273,0.0,0.0
788.0909090909091,96.76767676767678,0.0,0.0
788.0909090909091,101.80808080808082,0.0,0.0
788.0909090909091,106.84848484848486,0.0,0.0
788.0909090909091,111.8888888888889,0.0,0.0
788.0909090909091,116.92929292929294,0.0,0.0
788.0909090909091,121.96969696969697,0.0,0.0
788.0909090909091,127.01010101010101,0.0,0.0
788.0909090909091,132.05050505050505,0.0,0.0
788.0909090909091,137.0909090909091,0.0,0.0
788.0909090909091,142.13131313131314,0.0,0.0
788.0909090909091,147.17171717171718,0.0,0.0
788.0909090909091,152.21212121212122,0.0,0.0
788.0909090909091,157.25252525252526,0.0,0.0
788.0909090909091,162.2929292929293,0.0,0.0
788.0909090909091,167.33333333333334,0.0,0.0
788.0909090909091,172.37373737373738,0.0,0.0
788.0909090909091,177.41414141414143,0.0,0.0
788.0909090909091,182.45454545454547,0.0,0.0
788.0909090909091,187.4949494949495,0.0,0.0
788.0909090909091,192.53535353535355,0.0,0.0
788.0909090909091,197.5757575757576,0.0,0.0
788.0909090909091,202.61616161616163,0.0,0.0
788.0909090909091,207.65656565656568,0.0,0.0
788.0909090909091,212.69696969696972,0.0,0.0
788.0909090909091,217.73737373737376,0.0,0.0
788.0909090909091,222.7777777777778,0.0,0.0
788.0909090909091,227.81818181818184,0.0,0.0
788.0909090909091,232.85858585858588,0.0,0.0
788.0909090909091,237.89898989898992,0.0,0.0
788.0909090909091,242.93939393939394,0.0,0.0
788.0909090909091,247.97979797979798,0.0,0.0
788.0909090909091,253.02020202020202,0.0,0.0
788.0909090909091,258.06060606060606,0.0,0.0
788.0909090909091,263.1010101010101,0.0,0.0
788.0909090909091,268.14141414141415,0.0,0.0
788.0909090909091,273.1818181818182,0.0,0.0
788.0909090909091,278.22222222222223,0.0,0.0
788.0909090909091,283.26262626262627,0.0,0.0
788.0909090909091,288.3030303030303,0.0,0.0
788.0909090909091,293.34343434343435,0.0,0.0
788.0909090909091,298.3838383838384,0.0,0.0
788.0909090909091,303.42424242424244,0.0,0.0
788.0909090909091,308.4646464646465,0.0,0.0
788.0909090909091,313.5050505050505,0.0,0.0
788.0909090909091,318.54545454545456,0.0,0.0
788.0909090909091,323.5858585858586,0.0,0.0
788.0909090909091,328.62626262626264,0.0,0.0
788.0909090909091,333.6666666666667,0.0,0.0
788.0909090909091,338.7070707070707,0.0,0.0
788.0909090909091,343.74747474747477,0.0,0.0
788.0909090909091,348.7878787878788,0.0,0.0
788.0909090909091,353.82828282828285,0.0,0.0
788.0909090909091,358.8686868686869,0.0,0.0
788.0909090909091,363.90909090909093,0.0,0.0
788.0909090909091,368.949494949495,0.0,0.0
788.0909090909091,373.989898989899,0.0,0.0
788.0909090909091,379.03030303030306,0.0,0.0
788.0909090909091,384.0707070707071,0.0,0.0
788.0909090909091,389.11111111111114,0.0,0.0
788.0909090909091,394.1515151515152,0.0,0.0
788.0909090909091,399.1919191919192,0.0,0.0
788.0909090909091,404.23232323232327,0.0,0.0
788.0909090909091,409.2727272727273,0.0,0.0
788.0909090909091,414.31313131313135,0.0,0.0
788.0909090909091,419.3535353535354,0.0,0.0
788.0909090909091,424.39393939393943,0.0,0.0
788.0909090909091,429.4343434343435,0.0,0.0
788.0909090909091,434.4747474747475,0.0,0.0
788.0909090909091,439.51515151515156,0.0,0.0
788.0909090909091,444.5555555555556,0.0,0.0
788.0909090909091,449.59595959595964,0.0,0.0
788.0909090909091,454.6363636363637,0.0,0.0
788.0909090909091,459.6767676767677,0.0,0.0
788.0909090909091,464.71717171717177,0.0,0.0
788.0909090909091,469.7575757575758,0.0,0.0
788.0909090909091,474.79797979797985,0.0,0.0
788.0909090909091,479.8383838383839,0.0,0.0
788.0909090909091,484.8787878787879,0.0,0.0
788.0909090909091,489.9191919191919,0.0,0.0
788.0909090909091,494.95959595959596,0.0,0.0
788.0909090909091,500.0,0.0,0.0
798.1818181818182,1.0,0.0,1.0
798.1818181818182,6.040404040404041,0.0,1.0
798.1818181818182,11.080808080808081,0.0,1.0
798.1818181818182,16.12121212121212,0.0,1.0
798.1818181818182,21.161616161616163,0.0,1.0
798.1818181818182,26.202020202020204,0.0,1.0
798.1818181818182,31.242424242424242,0.0,0.874
798.1818181818182,36.282828282828284,0.0,0.774
798.1818181818182,41.323232323232325,0.001,0.658
798.1818181818182,46.36363636363637,0.0,0.512
798.1818181818182,51.40404040404041,0.0,0.477
798.1818181818182,56.44444444444445,0.0,0.392
798.1818181818182,61.484848484848484,0.0,0.321
798.1818181818182,66.52525252525253,0.0,0.23
798.1818181818182,71.56565656565657,0.0,0.175
798.1818181818182,76.60606060606061,0.0,0.143
798.1818181818182,81.64646464646465,0.0,0.07
798.1818181818182,86.68686868686869,0.0,0.025
798.1818181818182,91.72727272727273,0.0,0.0
798.1818181818182,96.76767676767678,0.0,0.0
798.1818181818182,101.80808080808082,0.0,0.0
798.1818181818182,106.84848484848486,0.0,0.0
798.1818181818182,111.8888888888889,0.0,0.0
798.1818181818182,116.92929292929294,0.0,0.0
798.1818181818182,121.96969696969697,0.0,0.0
798.1818181818182,127.01010101010101,0.0,0.0
798.1818181818182,132.05050505050505,0.0,0.0
798.1818181818182,137.0909090909091,0.0,0.0
798.1818181818182,142.13131313131314,0.0,0.0
798.1818181818182,147.17171717171718,0.0,0.0
798.1818181818182,152.21212121212122,0.0,0.0
798.1818181818182,157.25252525252526,0.0,0.0
798.1818181818182,162.2929292929293,0.0,0.0
798.1818181818182,167.33333333333334,0.0,0.0
798.1818181818182,172.37373737373738,0.0,0.0
798.1818181818182,177.41414141414143,0.0,0.0
798.1818181818182,182.45454545454547,0.0,0.0
798.1818181818182,187.4949494949495,0.0,0.0
798.1818181818182,192.53535353535355,0.0,0.0
798.1818181818182,197.5757575757576,0.0,0.0
798.1818181818182,202.61616161616163,0.0,0.0
798.1818181818182,207.65656565656568,0.0,0.0
798.1818181818182,212.69696969696972,0.0,0.0
798.1818181818182,217.73737373737376,0.0,0.0
798.1818181818182,222.7777777777778,0.0,0.0
798.1818181818182,227.81818181818184,0.0,0.0
798.1818181818182,232.85858585858588,0.0,0.0
798.1818181818182,237.89898989898992,0.0,0.0
798.1818181818182,242.93939393939394,0.0,0.0
798.1818181818182,247.97979797979798,0.0,0.0
798.1818181818182,253.02020202020202,0.0,0.0
798.1818181818182,258.06060606060606,0.0,0.0
798.1818181818182,263.1010101010101,0.0,0.0
798.1818181818182,268.14141414141415,0.0,0.0
798.1818181818182,273.1818181818182,0.0,0.0
798.1818181818182,278.22222222222223,0.0,0.0
798.1818181818182,283.26262626262627,0.0,0.0
798.1818181818182,288.3030303030303,0.0,0.0
798.1818181818182,293.34343434343435,0.0,0.0
798.1818181818182,298.3838383838384,0.0,0.0
798.1818181818182,303.42424242424244,0.0,0.0
798.1818181818182,308.4646464646465,0.0,0.0
798.1818181818182,313.5050505050505,0.0,0.0
798.1818181818182,318.54545454545456,0.0,0.0
798.1818181818182,323.5858585858586,0.0,0.0
798.1818181818182,328.62626262626264,0.0,0.0
798.1818181818182,333.6666666666667,0.0,0.0
798.1818181818182,338.7070707070707,0.0,0.0
798.1818181818182,343.74747474747477,0.0,0.0
798.1818181818182,348.7878787878788,0.0,0.0
798.1818181818182,353.82828282828285,0.0,0.0
798.1818181818182,358.8686868686869,0.0,0.0
798.1818181818182,363.90909090909093,0.0,0.0
798.1818181818182,368.949494949495,0.0,0.0
798.1818181818182,373.989898989899,0.0,0.0
798.1818181818182,379.03030303030306,0.0,0.0
798.1818181818182,384.0707070707071,0.0,0.0
798.1818181818182,389.11111111111114,0.0,0.0
798.1818181818182,394.1515151515152,0.0,0.0
798.1818181818182,399.1919191919192,0.0,0.0
798.1818181818182,404.23232323232327,0.0,0.0
798.1818181818182,409.2727272727273,0.0,0.0
798.1818181818182,414.31313131313135,0.0,0.0
798.1818181818182,419.3535353535354,0.0,0.0
798.1818181818182,424.39393939393943,0.0,0.0
798.1818181818182,429.4343434343435,0.0,0.0
798.1818181818182,434.4747474747475,0.0,0.0
798.1818181818182,439.51515151515156,0.0,0.0
798.1818181818182,444.5555555555556,0.0,0.0
798.1818181818182,449.59595959595964,0.0,0.0
798.1818181818182,454.6363636363637,0.0,0.0
798.1818181818182,459.6767676767677,0.0,0.0
798.1818181818182,464.71717171717177,0.0,0.0
798.1818181818182,469.7575757575758,0.0,0.0
798.1818181818182,474.79797979797985,0.0,0.0
798.1818181818182,479.8383838383839,0.0,0.0
798.1818181818182,484.8787878787879,0.0,0.0
798.1818181818182,489.9191919191919,0.0,0.0
798.1818181818182,494.95959595959596,0.0,0.0
798.1818181818182,500.0,0.0,0.0
808.2727272727274,1.0,0.0,1.0
808.2727272727274,6.040404040404041,0.0,1.0
808.2727272727274,11.080808080808081,0.0,1.0
808.2727272727274,16.12121212121212,0.0,1.0
808.2727272727274,21.161616161616163,0.0,1.0
808.2727272727274,26.202020202020204,0.0,1.0
808.2727272727274,31.242424242424242,0.0,0.887
808.2727272727274,36.282828282828284,0.0,0.752
808.2727272727274,41.323232323232325,0.0,0.635
808.2727272727274,46.36363636363637,0.0,0.529
808.2727272727274,51.40404040404041,0.0,0.459
808.2727272727274,56.44444444444445,0.0,0.402
808.2727272727274,61.484848484848484,0.0,0.336
808.2727272727274,66.52525252525253,0.0,0.286
808.2727272727274,71.56565656565657,0.0,0.182
808.2727272727274,76.60606060606061,0.0,0.137
808.2727272727274,81.64646464646465,0.0,0.086
808.2727272727274,86.68686868686869,0.0,0.021
808.2727272727274,91.72727272727273,0.0,0.0
808.2727272727274,96.76767676767678,0.0,0.0
808.2727272727274,101.80808080808082,0.0,0.0
808.2727272727274,106.84848484848486,0.0,0.0
808.2727272727274,111.8888888888889,0.0,0.0
808.2727272727274,116.92929292929294,0.0,0.0
808.2727272727274,121.96969696969697,0.0,0.0
808.2727272727274,127.01010101010101,0.0,0.0
808.2727272727274,132.05050505050505,0.0,0.0
808.2727272727274,137.0909090909091,0.0,0.0
808.2727272727274,142.13131313131314,0.0,0.0
808.2727272727274,147.17171717171718,0.0,0.0
808.2727272727274,152.21212121212122,0.0,0.0
808.2727272727274,157.25252525252526,0.0,0.0
808.2727272727274,162.2929292929293,0.0,0.0
808.2727272727274,167.33333333333334,0.0,0.0
808.2727272727274,172.37373737373738,0.0,0.0
808.2727272727274,177.41414141414143,0.0,0.0
808.2727272727274,182.45454545454547,0.0,0.0
808.2727272727274,187.4949494949495,0.0,0.0
808.2727272727274,192.53535353535355,0.0,0.0
808.2727272727274,197.5757575757576,0.0,0.0
808.2727272727274,202.61616161616163,0.0,0.0
808.2727272727274,207.65656565656568,0.0,0.0
808.2727272727274,212.69696969696972,0.0,0.0
808.2727272727274,217.73737373737376,0.0,0.0
808.2727272727274,222.7777777777778,0.0,0.0
808.2727272727274,227.81818181818184,0.0,0.0
808.2727272727274,232.85858585858588,0.0,0.0
808.2727272727274,237.89898989898992,0.0,0.0
808.2727272727274,242.93939393939394,0.0,0.0
808.2727272727274,247.97979797979798,0.0,0.0
808.2727272727274,253.02020202020202,0.0,0.0
808.2727272727274,258.06060606060606,0.0,0.0
808.2727272727274,263.1010101010101,0.0,0.0
808.2727272727274,268.14141414141415,0.0,0.0
808.2727272727274,273.1818181818182,0.0,0.0
808.2727272727274,278.22222222222223,0.0,0.0
808.2727272727274,283.26262626262627,0.0,0.0
808.2727272727274,288.3030303030303,0.0,0.0
808.2727272727274,293.34343434343435,0.0,0.0
808.2727272727274,298.3838383838384,0.0,0.0
808.2727272727274,303.42424242424244,0.0,0.0
808.2727272727274,308.4646464646465,0.0,0.0
808.2727272727274,313.5050505050505,0.0,0.0
808.2727272727274,318.54545454545456,0.0,0.0
808.2727272727274,323.5858585858586,0.0,0.0
808.2727272727274,328.62626262626264,0.0,0.0
808.2727272727274,333.6666666666667,0.0,0.0
808.2727272727274,338.7070707070707,0.0,0.0
808.2727272727274,343.74747474747477,0.0,0.0
808.2727272727274,348.7878787878788,0.0,0.0
808.2727272727274,353.82828282828285,0.0,0.0
808.2727272727274,358.8686868686869,0.0,0.0
808.2727272727274,363.90909090909093,0.0,0.0
808.2727272727274,368.949494949495,0.0,0.0
808.2727272727274,373.989898989899,0.0,0.0
808.2727272727274,379.03030303030306,0.0,0.0
808.2727272727274,384.0707070707071,0.0,0.0
808.2727272727274,389.11111111111114,0.0,0.0
808.2727272727274,394.1515151515152,0.0,0.0
808.2727272727274,399.1919191919192,0.0,0.0
808.2727272727274,404.23232323232327,0.0,0.0
808.2727272727274,409.2727272727273,0.0,0.0
808.2727272727274,414.31313131313135,0.0,0.0
808.2727272727274,419.3535353535354,0.0,0.0
808.2727272727274,424.39393939393943,0.0,0.0
808.2727272727274,429.4343434343435,0.0,0.0
808.2727272727274,434.4747474747475,0.0,0.0
808.2727272727274,439.51515151515156,0.0,0.0
808.2727272727274,444.5555555555556,0.0,0.0
808.2727272727274,449.59595959595964,0.0,0.0
808.2727272727274,454.6363636363637,0.0,0.0
808.2727272727274,459.6767676767677,0.0,0.0
808.2727272727274,464.71717171717177,0.0,0.0
808.2727272727274,469.7575757575758,0.0,0.0
808.2727272727274,474.79797979797985,0.0,0.0
808.2727272727274,479.8383838383839,0.0,0.0
808.2727272727274,484.8787878787879,0.0,0.0
808.2727272727274,489.9191919191919,0.0,0.0
808.2727272727274,494.95959595959596,0.0,0.0
808.2727272727274,500.0,0.0,0.0
818.3636363636364,1.0,0.0,1.0
818.3636363636364,6.040404040404041,0.0,1.0
818.3636363636364,11.080808080808081,0.0,1.0
818.3636363636364,16.12121212121212,0.0,1.0
818.3636363636364,21.161616161616163,0.0,1.0
818.3636363636364,26.202020202020204,0.0,1.0
818.3636363636364,31.242424242424242,0.0,0.869
818.3636363636364,36.282828282828284,0.0,0.739
818.3636363636364,41.323232323232325,0.0,0.643
818.3636363636364,46.36363636363637,0.0,0.538
818.3636363636364,51.40404040404041,0.0,0.438
818.3636363636364,56.44444444444445,0.0,0.389
818.3636363636364,61.484848484848484,0.0,0.31
818.3636363636364,66.52525252525253,0.0,0.259
818.3636363636364,71.56565656565657,0.0,0.193
818.3636363636364,76.60606060606061,0.0,0.138
818.3636363636364,81.64646464646465,0.0,0.063
818.3636363636364,86.68686868686869,0.0,0.022
818.3636363636364,91.72727272727273,0.0,0.0
818.3636363636364,96.76767676767678,0.0,0.0
818.3636363636364,101.80808080808082,0.0,0.0
818.3636363636364,106.84848484848486,0.0,0.0
818.3636363636364,111.8888888888889,0.0,0.0
818.3636363636364,116.92929292929294,0.0,0.0
818.3636363636364,121.96969696969697,0.0,0.0
818.3636363636364,127.01010101010101,0.0,0.0
818.3636363636364,132.05050505050505,0.0,0.0
